,Year,Player,Tm,Age,Pos,college
20428,2009.0,Marcus Williams,SAS,22.0,PF,University of Arizona
20429,2009.0,Marvin Williams,ATL,22.0,SF,University of North Carolina
20430,2009.0,Mo Williams,CLE,26.0,PG,University of Alabama
20431,2009.0,Sean Williams,NJN,22.0,PF,Boston College
20432,2009.0,Shawne Williams,DAL,22.0,SF,University of Memphis
20433,2009.0,Shelden Williams,TOT,25.0,PF,Duke University
20434,2009.0,Shelden Williams,SAC,25.0,PF,Duke University
20435,2009.0,Shelden Williams,MIN,25.0,PF,Duke University
20436,2009.0,Metta World,HOU,29.0,SF,
20437,2009.0,Antoine Wright,DAL,24.0,SF,Texas A&M University
20438,2009.0,Brandan Wright,GSW,21.0,PF,University of North Carolina
20439,2009.0,Dorell Wright,MIA,23.0,SF,
20440,2009.0,Julian Wright,NOH,21.0,SF,University of Kansas
20441,2009.0,Lorenzen Wright,CLE,33.0,C,University of Memphis
20442,2009.0,Nick Young,WAS,23.0,SG,University of Southern California
20443,2009.0,Thaddeus Young,PHI,20.0,PF,Georgia Institute of Technology
20444,2009.0,Sun Yue,LAL,23.0,SG,
20445,,,,,,
20446,2010.0,Arron Afflalo,DEN,24.0,SG,"University of California, Los Angeles"
20447,2010.0,Alexis Ajinca,CHA,21.0,C,
20448,2010.0,LaMarcus Aldridge,POR,24.0,PF,University of Texas at Austin
20449,2010.0,Joe Alexander,CHI,23.0,SF,West Virginia University
20450,2010.0,Malik Allen,DEN,31.0,PF,Villanova University
20451,2010.0,Ray Allen,BOS,34.0,SG,University of Connecticut
20452,2010.0,Tony Allen,BOS,28.0,SG,Oklahoma State University
20453,2010.0,Rafer Alston,TOT,33.0,PG,"California State University, Fresno"
20454,2010.0,Rafer Alston,NJN,33.0,PG,"California State University, Fresno"
20455,2010.0,Rafer Alston,MIA,33.0,PG,"California State University, Fresno"
20456,2010.0,Lou Amundson,PHO,27.0,PF,"University of Nevada, Las Vegas"
20457,2010.0,Chris Andersen,DEN,31.0,PF,Blinn College
20458,2010.0,David Andersen,HOU,29.0,C,
20459,2010.0,Antonio Anderson,OKC,24.0,SF,University of Memphis
20460,2010.0,Ryan Anderson,ORL,21.0,PF,University of California
20461,2010.0,Carmelo Anthony,DEN,25.0,SF,Syracuse University
20462,2010.0,Joel Anthony,MIA,27.0,C,"University of Nevada, Las Vegas"
20463,2010.0,Gilbert Arenas,WAS,28.0,PG,University of Arizona
20464,2010.0,Trevor Ariza,HOU,24.0,SF,"University of California, Los Angeles"
20465,2010.0,Hilton Armstrong,TOT,25.0,PF-C,University of Connecticut
20466,2010.0,Hilton Armstrong,NOH,25.0,PF,University of Connecticut
20467,2010.0,Hilton Armstrong,SAC,25.0,C,University of Connecticut
20468,2010.0,Hilton Armstrong,HOU,25.0,C,University of Connecticut
20469,2010.0,Carlos Arroyo,MIA,30.0,PG,Florida International University
20470,2010.0,Darrell Arthur,MEM,21.0,PF,University of Kansas
20471,2010.0,Chucky Atkins,DET,35.0,PG,University of South Florida
20472,2010.0,D.J. Augustin,CHA,22.0,PG,University of Texas at Austin
20473,2010.0,Jeff Ayres,POR,22.0,C,Arizona State University
20474,2010.0,Kelenna Azubuike,GSW,26.0,SF,University of Kentucky
20475,2010.0,Renaldo Balkman,DEN,25.0,SF,University of South Carolina
20476,2010.0,Marcus Banks,TOR,28.0,PG,"University of Nevada, Las Vegas"
20477,2010.0,Leandro Barbosa,PHO,27.0,PG,
20478,2010.0,J.J. Barea,DAL,25.0,PG,Northeastern University
20479,2010.0,Andrea Bargnani,TOR,24.0,PF,
20480,2010.0,Matt Barnes,ORL,29.0,SF,"University of California, Los Angeles"
20481,2010.0,Earl Barron,NYK,28.0,C,University of Memphis
20482,2010.0,Brandon Bass,ORL,24.0,PF,Louisiana State University
20483,2010.0,Tony Battie,NJN,33.0,C,Texas Tech University
20484,2010.0,Shane Battier,HOU,31.0,SG,Duke University
20485,2010.0,Nicolas Batum,POR,21.0,SF,
20486,2010.0,Jerryd Bayless,POR,21.0,SG,University of Arizona
20487,2010.0,Michael Beasley,MIA,21.0,PF,Kansas State University
20488,2010.0,Rodrigue Beaubois,DAL,21.0,PG,
20489,2010.0,Marco Belinelli,TOR,23.0,SG,
20490,2010.0,Charlie Bell,MIL,30.0,SG,Michigan State University
20491,2010.0,Raja Bell,TOT,33.0,SG,Florida International University
20492,2010.0,Raja Bell,CHA,33.0,SG,Florida International University
20493,2010.0,Raja Bell,GSW,33.0,SG,Florida International University
20494,2010.0,Jonathan Bender,NYK,29.0,SF,
20495,2010.0,Mike Bibby,ATL,31.0,PG,University of Arizona
20496,2010.0,Andris Biedrins,GSW,23.0,C,
20497,2010.0,Chauncey Billups,DEN,33.0,PG,University of Colorado
20498,2010.0,DeJuan Blair,SAS,20.0,PF,University of Pittsburgh
20499,2010.0,Steve Blake,TOT,29.0,PG,University of Maryland
20500,2010.0,Steve Blake,POR,29.0,PG,University of Maryland
20501,2010.0,Steve Blake,LAC,29.0,PG,University of Maryland
20502,2010.0,Andray Blatche,WAS,23.0,PF,
20503,2010.0,Keith Bogans,SAS,29.0,SF,University of Kentucky
20504,2010.0,Andrew Bogut,MIL,25.0,C,University of Utah
20505,2010.0,Matt Bonner,SAS,29.0,PF,University of Florida
20506,2010.0,Josh Boone,NJN,25.0,PF,University of Connecticut
20507,2010.0,Carlos Boozer,UTA,28.0,PF,Duke University
20508,2010.0,Chris Bosh,TOR,25.0,C,Georgia Institute of Technology
20509,2010.0,Ryan Bowen,OKC,34.0,SF,University of Iowa
20510,2010.0,Earl Boykins,WAS,33.0,PG,Eastern Michigan University
20511,2010.0,Elton Brand,PHI,30.0,PF,Duke University
20512,2010.0,Corey Brewer,MIN,23.0,SG,University of Florida
20513,2010.0,Ronnie Brewer,TOT,24.0,SG,University of Arkansas
20514,2010.0,Ronnie Brewer,UTA,24.0,SG,University of Arkansas
20515,2010.0,Ronnie Brewer,MEM,24.0,SG,University of Arkansas
20516,2010.0,Primoz Brezec,TOT,30.0,C,
20517,2010.0,Primoz Brezec,PHI,30.0,C,
20518,2010.0,Primoz Brezec,MIL,30.0,C,
20519,2010.0,Jon Brockman,SAC,22.0,PF,University of Washington
20520,2010.0,Aaron Brooks,HOU,25.0,PG,University of Oregon
20521,2010.0,Bobby Brown,TOT,25.0,PG,"California State University, Fullerton"
20522,2010.0,Bobby Brown,NOH,25.0,PG,"California State University, Fullerton"
20523,2010.0,Bobby Brown,LAC,25.0,PG,"California State University, Fullerton"
20524,2010.0,Derrick Brown,CHA,22.0,SF,Xavier University
20525,2010.0,Devin Brown,TOT,31.0,SG,University of Texas at San Antonio
20526,2010.0,Devin Brown,NOH,31.0,SG,University of Texas at San Antonio
20527,2010.0,Devin Brown,CHI,31.0,SG,University of Texas at San Antonio
20528,2010.0,Kwame Brown,DET,27.0,C,
20529,2010.0,Shannon Brown,LAL,24.0,SG,Michigan State University
20530,2010.0,Kobe Bryant,LAL,31.0,SG,
20531,2010.0,Chase Budinger,HOU,21.0,SF,University of Arizona
20532,2010.0,Caron Butler,TOT,29.0,SF-SG,University of Connecticut
20533,2010.0,Caron Butler,WAS,29.0,SF,University of Connecticut
20534,2010.0,Caron Butler,DAL,29.0,SG,University of Connecticut
20535,2010.0,Rasual Butler,LAC,30.0,SF,La Salle University
20536,2010.0,Andrew Bynum,LAL,22.0,C,
20537,2010.0,Will Bynum,DET,27.0,PG,Georgia Institute of Technology
20538,2010.0,Jose Calderon,TOR,28.0,PG,
20539,2010.0,Marcus Camby,TOT,35.0,PF-C,University of Massachusetts Amherst
20540,2010.0,Marcus Camby,LAC,35.0,PF,University of Massachusetts Amherst
20541,2010.0,Marcus Camby,POR,35.0,C,University of Massachusetts Amherst
20542,2010.0,Brian Cardinal,MIN,32.0,PF,Purdue University
20543,2010.0,Rodney Carney,PHI,25.0,SG,University of Memphis
20544,2010.0,DeMarre Carroll,MEM,23.0,SF,University of Missouri
20545,2010.0,Matt Carroll,DAL,29.0,SG,University of Notre Dame
20546,2010.0,Anthony Carter,DEN,34.0,PG,University of Hawaii
20547,2010.0,Vince Carter,ORL,33.0,SG,University of North Carolina
20548,2010.0,Omri Casspi,SAC,21.0,SF,
20549,2010.0,Mario Chalmers,MIA,23.0,PG,University of Kansas
20550,2010.0,Tyson Chandler,CHA,27.0,C,
20551,2010.0,Wilson Chandler,NYK,22.0,SG,DePaul University
20552,2010.0,Earl Clark,PHO,22.0,PF,University of Louisville
20553,2010.0,Jarron Collins,PHO,31.0,C,Stanford University
20554,2010.0,Jason Collins,ATL,31.0,C,Stanford University
20555,2010.0,Mardy Collins,LAC,25.0,SG,Temple University
20556,2010.0,Darren Collison,NOH,22.0,PG,"University of California, Los Angeles"
20557,2010.0,Nick Collison,OKC,29.0,C,University of Kansas
20558,2010.0,Mike Conley,MEM,22.0,PG,Ohio State University
20559,2010.0,Will Conroy,HOU,27.0,PG,University of Washington
20560,2010.0,Brian Cook,HOU,29.0,PF,University of Illinois at Urbana-Champaign
20561,2010.0,Daequan Cook,MIA,22.0,SG,Ohio State University
20562,2010.0,Jamal Crawford,ATL,29.0,SG,University of Michigan
20563,2010.0,Dante Cunningham,POR,22.0,PF,Villanova University
20564,2010.0,Eddy Curry,NYK,27.0,C,
20565,2010.0,JamesOn Curry,LAC,24.0,PG,Oklahoma State University
20566,2010.0,Stephen Curry,GSW,21.0,PG,Davidson College
20567,2010.0,Samuel Dalembert,PHI,28.0,C,Seton Hall University
20568,2010.0,Erick Dampier,DAL,34.0,C,Mississippi State University
20569,2010.0,Marquis Daniels,BOS,29.0,SF,Auburn University
20570,2010.0,Baron Davis,LAC,30.0,PG,"University of California, Los Angeles"
20571,2010.0,Glen Davis,BOS,24.0,PF,Louisiana State University
20572,2010.0,Paul Davis,WAS,25.0,PF,Michigan State University
20573,2010.0,Ricky Davis,LAC,30.0,SF,University of Iowa
20574,2010.0,Austin Daye,DET,21.0,SF,Gonzaga University
20575,2010.0,Carlos Delfino,MIL,27.0,SF,
20576,2010.0,Luol Deng,CHI,24.0,SF,Duke University
20577,2010.0,DeMar DeRozan,TOR,20.0,SG,University of Southern California
20578,2010.0,Boris Diaw,CHA,27.0,PF,
20579,2010.0,Yakhouba Diawara,MIA,27.0,SG,Pepperdine University
20580,2010.0,Travis Diener,TOT,27.0,PG,Marquette University
20581,2010.0,Travis Diener,IND,27.0,PG,Marquette University
20582,2010.0,Travis Diener,POR,27.0,PG,Marquette University
20583,2010.0,DeSagana Diop,CHA,28.0,C,
20584,2010.0,Keyon Dooling,NJN,29.0,PG,University of Missouri
20585,2010.0,Joey Dorsey,TOT,26.0,PF,University of Memphis
20586,2010.0,Joey Dorsey,HOU,26.0,PF,University of Memphis
20587,2010.0,Joey Dorsey,SAC,26.0,PF,University of Memphis
20588,2010.0,Toney Douglas,NYK,23.0,PG,Florida State University
20589,2010.0,Chris Douglas-Roberts,NJN,23.0,SF,University of Memphis
20590,2010.0,Goran Dragic,PHO,23.0,PG,
20591,2010.0,Jared Dudley,PHO,24.0,SF,Boston College
20592,2010.0,Chris Duhon,NYK,27.0,PG,Duke University
20593,2010.0,Tim Duncan,SAS,33.0,C,Wake Forest University
20594,2010.0,Mike Dunleavy,IND,29.0,SF,University of South Carolina
20595,2010.0,Mike Dunleavy,IND,29.0,SF,Duke University
20596,2010.0,Kevin Durant,OKC,21.0,SF,University of Texas at Austin
20597,2010.0,Wayne Ellington,MIN,22.0,SG,University of North Carolina
20598,2010.0,Monta Ellis,GSW,24.0,SG,
20599,2010.0,Francisco Elson,TOT,33.0,C,University of California
20600,2010.0,Francisco Elson,MIL,33.0,C,University of California
20601,2010.0,Francisco Elson,PHI,33.0,C,University of California
20602,2010.0,Maurice Evans,ATL,31.0,SF,University of Texas at Austin
20603,2010.0,Reggie Evans,TOR,29.0,PF,University of Iowa
20604,2010.0,Tyreke Evans,SAC,20.0,SG,University of Memphis
20605,2010.0,Jordan Farmar,LAL,23.0,PG,"University of California, Los Angeles"
20606,2010.0,Raymond Felton,CHA,25.0,PG,University of North Carolina
20607,2010.0,Rudy Fernandez,POR,24.0,SG,
20608,2010.0,Kyrylo Fesenko,UTA,23.0,C,
20609,2010.0,Michael Finley,TOT,36.0,SF,University of Wisconsin
20610,2010.0,Michael Finley,SAS,36.0,SF,University of Wisconsin
20611,2010.0,Michael Finley,BOS,36.0,SF,University of Wisconsin
20612,2010.0,Derek Fisher,LAL,35.0,PG,University of Arkansas at Little Rock
20613,2010.0,Jonny Flynn,MIN,20.0,PG,Syracuse University
20614,2010.0,T.J. Ford,IND,26.0,PG,University of Texas at Austin
20615,2010.0,Jeff Foster,IND,33.0,C,Texas State University
20616,2010.0,Randy Foye,WAS,26.0,PG,Villanova University
20617,2010.0,Channing Frye,PHO,26.0,C,University of Arizona
20618,2010.0,Dan Gadzuric,MIL,31.0,C,"University of California, Los Angeles"
20619,2010.0,Sundiata Gaines,UTA,23.0,PG,University of Georgia
20620,2010.0,Danilo Gallinari,NYK,21.0,SF,
20621,2010.0,Francisco Garcia,SAC,28.0,SG,University of Louisville
20622,2010.0,Kevin Garnett,BOS,33.0,PF,
20623,2010.0,Marc Gasol,MEM,25.0,C,
20624,2010.0,Pau Gasol,LAL,29.0,C,
20625,2010.0,Rudy Gay,MEM,23.0,SF,University of Connecticut
20626,2010.0,Alonzo Gee,WAS,22.0,SG,University of Alabama
20627,2010.0,Devean George,GSW,32.0,SF,Augsburg College
20628,2010.0,Daniel Gibson,CLE,23.0,PG,University of Texas at Austin
20629,2010.0,Taj Gibson,CHI,24.0,PF,University of Southern California
20630,2010.0,J.R. Giddens,TOT,24.0,SF,University of New Mexico
20631,2010.0,J.R. Giddens,BOS,24.0,SF,University of New Mexico
20632,2010.0,J.R. Giddens,NYK,24.0,SF,University of New Mexico
20633,2010.0,Trey Gilder,MEM,25.0,SF,Northwestern State University
20634,2010.0,Manu Ginobili,SAS,32.0,SG,
20635,2010.0,Ryan Gomes,MIN,27.0,SF,Providence College
20636,2010.0,Drew Gooden,TOT,28.0,C-PF,University of Kansas
20637,2010.0,Drew Gooden,DAL,28.0,C,University of Kansas
20638,2010.0,Drew Gooden,LAC,28.0,PF,University of Kansas
20639,2010.0,Ben Gordon,DET,26.0,SG,University of Connecticut
20640,2010.0,Eric Gordon,LAC,21.0,SG,Indiana University
20641,2010.0,Marcin Gortat,ORL,25.0,C,
20642,2010.0,Joey Graham,DEN,27.0,SF,Oklahoma State University
20643,2010.0,Stephen Graham,CHA,27.0,SG,Oklahoma State University
20644,2010.0,Danny Granger,IND,26.0,SF,University of New Mexico
20645,2010.0,Aaron Gray,TOT,25.0,C,University of Pittsburgh
20646,2010.0,Aaron Gray,CHI,25.0,C,University of Pittsburgh
20647,2010.0,Aaron Gray,NOH,25.0,C,University of Pittsburgh
20648,2010.0,Danny Green,CLE,22.0,SG,University of North Carolina
20649,2010.0,Jeff Green,OKC,23.0,PF,Georgetown University
20650,2010.0,Willie Green,PHI,28.0,SG,University of Detroit Mercy
20651,2010.0,Donte Greene,SAC,21.0,SF,Syracuse University
20652,2010.0,Taylor Griffin,PHO,23.0,SF,University of Oklahoma
20653,2010.0,Hamed Haddadi,MEM,24.0,C,
20654,2010.0,Malik Hairston,SAS,22.0,SG,University of Oregon
20655,2010.0,Marcus Haislip,SAS,29.0,SF,University of Tennessee
20656,2010.0,Richard Hamilton,DET,31.0,SG,University of Connecticut
20657,2010.0,Tyler Hansbrough,IND,24.0,PF,University of North Carolina
20658,2010.0,James Harden,OKC,20.0,SG,Arizona State University
20659,2010.0,Al Harrington,NYK,29.0,PF,
20660,2010.0,Devin Harris,NJN,26.0,PG,University of Wisconsin
20661,2010.0,Mike Harris,TOT,26.0,PF,Rice University
20662,2010.0,Mike Harris,HOU,26.0,PF,Rice University
20663,2010.0,Mike Harris,WAS,26.0,PF,Rice University
20664,2010.0,Jason Hart,TOT,31.0,PG,Syracuse University
20665,2010.0,Jason Hart,MIN,31.0,PG,Syracuse University
20666,2010.0,Jason Hart,NOH,31.0,PG,Syracuse University
20667,2010.0,Udonis Haslem,MIA,29.0,PF,University of Florida
20668,2010.0,Trenton Hassell,NJN,30.0,SF,Austin Peay State University
20669,2010.0,Spencer Hawes,SAC,21.0,C,University of Washington
20670,2010.0,Chuck Hayes,HOU,26.0,C,University of Kentucky
20671,2010.0,Jarvis Hayes,NJN,28.0,SF,University of Georgia
20672,2010.0,Brendan Haywood,TOT,30.0,C,University of North Carolina
20673,2010.0,Brendan Haywood,WAS,30.0,C,University of North Carolina
20674,2010.0,Brendan Haywood,DAL,30.0,C,University of North Carolina
20675,2010.0,Luther Head,IND,27.0,SG,University of Illinois at Urbana-Champaign
20676,2010.0,Gerald Henderson,CHA,22.0,SG,Virginia Commonwealth University
20677,2010.0,Gerald Henderson,CHA,22.0,SG,Duke University
20678,2010.0,Roy Hibbert,IND,23.0,C,Georgetown University
20679,2010.0,J.J. Hickson,CLE,21.0,PF,North Carolina State University
20680,2010.0,Nene Hilario,DEN,27.0,C,
20681,2010.0,George Hill,SAS,23.0,PG,Indiana University-Purdue University Indianapolis
20682,2010.0,Grant Hill,PHO,37.0,SF,Duke University
20683,2010.0,Jordan Hill,TOT,22.0,PF,University of Arizona
20684,2010.0,Jordan Hill,NYK,22.0,PF,University of Arizona
20685,2010.0,Jordan Hill,HOU,22.0,PF,University of Arizona
20686,2010.0,Kirk Hinrich,CHI,29.0,SG,University of Kansas
20687,2010.0,Jrue Holiday,PHI,19.0,PG,"University of California, Los Angeles"
20688,2010.0,Ryan Hollins,MIN,25.0,C,"University of California, Los Angeles"
20689,2010.0,Al Horford,ATL,23.0,C,University of Florida
20690,2010.0,Eddie House,TOT,31.0,PG-SG,Arizona State University
20691,2010.0,Eddie House,BOS,31.0,PG,Arizona State University
20692,2010.0,Eddie House,NYK,31.0,SG,Arizona State University
20693,2010.0,Dwight Howard,ORL,24.0,C,
20694,2010.0,Josh Howard,TOT,29.0,SF,Wake Forest University
20695,2010.0,Josh Howard,DAL,29.0,SF,Wake Forest University
20696,2010.0,Josh Howard,WAS,29.0,SF,Wake Forest University
20697,2010.0,Juwan Howard,POR,36.0,C,University of Michigan
20698,2010.0,Lester Hudson,TOT,25.0,PG,University of Tennessee at Martin
20699,2010.0,Lester Hudson,BOS,25.0,PG,University of Tennessee at Martin
20700,2010.0,Lester Hudson,MEM,25.0,PG,University of Tennessee at Martin
20701,2010.0,Larry Hughes,TOT,31.0,SG,Saint Louis University
20702,2010.0,Larry Hughes,NYK,31.0,SG,Saint Louis University
20703,2010.0,Larry Hughes,CHA,31.0,SG,Saint Louis University
20704,2010.0,Kris Humphries,TOT,24.0,PF,University of Minnesota
20705,2010.0,Kris Humphries,DAL,24.0,PF,University of Minnesota
20706,2010.0,Kris Humphries,NJN,24.0,PF,University of Minnesota
20707,2010.0,Chris Hunter,GSW,25.0,C,University of Michigan
20708,2010.0,Lindsey Hunter,CHI,39.0,PG,Jackson State University
20709,2010.0,Othello Hunter,ATL,23.0,SF,Ohio State University
20710,2010.0,Steven Hunter,MEM,28.0,C,DePaul University
20711,2010.0,Serge Ibaka,OKC,20.0,PF,
20712,2010.0,Andre Iguodala,PHI,26.0,SF,University of Arizona
20713,2010.0,Zydrunas Ilgauskas,CLE,34.0,C,
20714,2010.0,Didier Ilunga-Mbenga,LAL,29.0,C,
20715,2010.0,Ersan Ilyasova,MIL,22.0,PF,
20716,2010.0,Allen Iverson*,TOT,34.0,SG-PG,
20717,2010.0,Allen Iverson*,MEM,34.0,PG,
20718,2010.0,Allen Iverson*,PHI,34.0,SG,
20719,2010.0,Royal Ivey,TOT,28.0,SG,University of Texas at Austin
20720,2010.0,Royal Ivey,PHI,28.0,SG,University of Texas at Austin
20721,2010.0,Royal Ivey,MIL,28.0,SG,University of Texas at Austin
20722,2010.0,Jarrett Jack,TOR,26.0,PG,Georgia Institute of Technology
20723,2010.0,Cedric Jackson,TOT,23.0,PG,Cleveland State University
20724,2010.0,Cedric Jackson,CLE,23.0,PG,Cleveland State University
20725,2010.0,Cedric Jackson,SAS,23.0,PG,Cleveland State University
20726,2010.0,Cedric Jackson,WAS,23.0,PG,Cleveland State University
20727,2010.0,Darnell Jackson,TOT,24.0,PF,University of Kansas
20728,2010.0,Darnell Jackson,CLE,24.0,PF,University of Kansas
20729,2010.0,Darnell Jackson,MIL,24.0,PF,University of Kansas
20730,2010.0,Stephen Jackson,TOT,31.0,SG-PF,Butler County Community College
20731,2010.0,Stephen Jackson,GSW,31.0,PF,Butler County Community College
20732,2010.0,Stephen Jackson,CHA,31.0,SG,Butler County Community College
20733,2010.0,LeBron James,CLE,25.0,SF,
20734,2010.0,Mike James,WAS,34.0,PG,Duquesne University
20735,2010.0,Mike James,WAS,34.0,PG,Lamar University
20736,2010.0,Antawn Jamison,TOT,33.0,PF,University of North Carolina
20737,2010.0,Antawn Jamison,WAS,33.0,PF,University of North Carolina
20738,2010.0,Antawn Jamison,CLE,33.0,PF,University of North Carolina
20739,2010.0,Nathan Jawai,MIN,23.0,C,Midland College
20740,2010.0,Othyus Jeffers,UTA,24.0,SG,Robert Morris University (IL)
20741,2010.0,Al Jefferson,MIN,25.0,C,
20742,2010.0,Richard Jefferson,SAS,29.0,SF,University of Arizona
20743,2010.0,Jared Jeffries,TOT,28.0,PF-SF,Indiana University
20744,2010.0,Jared Jeffries,NYK,28.0,PF,Indiana University
20745,2010.0,Jared Jeffries,HOU,28.0,SF,Indiana University
20746,2010.0,Brandon Jennings,MIL,20.0,PG,
20747,2010.0,Jonas Jerebko,DET,22.0,PF,
20748,2010.0,Yi Jianlian,NJN,22.0,PF,
20749,2010.0,Amir Johnson,TOR,22.0,PF,
20750,2010.0,Anthony Johnson,ORL,35.0,PG,College of Charleston
20751,2010.0,James Johnson,CHI,22.0,PF,Wake Forest University
20752,2010.0,Joe Johnson,ATL,28.0,SG,University of Arkansas
20753,2010.0,Dahntay Jones,IND,29.0,SF,Duke University
20754,2010.0,Dwayne Jones,PHO,26.0,PF,Saint Joseph's University
20755,2010.0,James Jones,MIA,29.0,SF,University of Miami
20756,2010.0,Solomon Jones,IND,25.0,C,University of South Florida
20757,2010.0,DeAndre Jordan,LAC,21.0,C,Texas A&M University
20758,2010.0,Chris Kaman,LAC,27.0,C,Central Michigan University
20759,2010.0,Jason Kapono,PHI,28.0,SF,"University of California, Los Angeles"
20760,2010.0,Coby Karl,TOT,26.0,SF-SG,Boise State University
20761,2010.0,Coby Karl,CLE,26.0,SG,Boise State University
20762,2010.0,Coby Karl,GSW,26.0,SF,Boise State University
20763,2010.0,Jason Kidd,DAL,36.0,PG,University of California
20764,2010.0,Andrei Kirilenko,UTA,28.0,SF,
20765,2010.0,Kyle Korver,UTA,28.0,SG,Creighton University
20766,2010.0,Kosta Koufos,UTA,20.0,C,Ohio State University
20767,2010.0,Nenad Krstic,OKC,26.0,C,
20768,2010.0,Oliver Lafayette,BOS,25.0,SG,University of Houston
20769,2010.0,Carl Landry,TOT,26.0,PF,Purdue University
20770,2010.0,Carl Landry,HOU,26.0,PF,Purdue University
20771,2010.0,Carl Landry,SAC,26.0,PF,Purdue University
20772,2010.0,Marcus Landry,TOT,24.0,SF,University of Wisconsin
20773,2010.0,Marcus Landry,NYK,24.0,SF,University of Wisconsin
20774,2010.0,Marcus Landry,BOS,24.0,SF,University of Wisconsin
20775,2010.0,Acie Law,TOT,25.0,PG,Texas A&M University
20776,2010.0,Acie Law,GSW,25.0,PG,Texas A&M University
20777,2010.0,Acie Law,CHA,25.0,PG,Texas A&M University
